,Longitude_A,Latitude_A,Longitude_B,Latitude_B
0,13.335486321530697,38.1782268840643,13.31495503796169,38.180905147835794
1,13.30281570912295,38.109869356662784,13.304610940252324,38.1278732268937
2,13.29903797256654,38.188690886676845,13.39349107669305,38.101000161356794
3,13.276641422991181,38.14921791620956,13.334662405524034,38.18037449142289
4,13.338983992686,38.168637614382,13.305979842696708,38.151119161206175
5,13.415556424888887,38.086109116023,13.294873468674295,38.107333617635014
6,13.379814638256285,38.10106275037166,13.300296532561031,38.133993978738815
7,13.278331671133973,38.1821699419832,13.371211041893405,38.11804617468098
8,13.36136438035874,38.14920878688628,13.327030385033394,38.14904181449405
9,13.338579292436464,38.09480087569142,13.31875066359809,38.20296024349869
10,13.332500038319424,38.09914421307248,13.274350294450906,38.19018512246907
11,13.26213397197256,38.12578236701956,13.339501401470207,38.07995550616272
12,13.360699630138933,38.15468044748701,13.376607426932871,38.104237353250355
13,13.295136367954024,38.10709919312927,13.352401035800554,38.179490126716935
14,13.305193802409876,38.16264116166094,13.311726301271854,38.20079991401946
15,13.350873842537514,38.10286277833059,13.355016136230775,38.11453219451527
16,13.307994961150238,38.1973778258694,13.316641550696252,38.22363030213517
17,13.349565628704637,38.183410719649494,13.369231916619077,38.09063680069069
18,13.360661157501477,38.130508141890665,13.38216407018068,38.09035373615371
19,13.398907498159241,38.087981400878945,13.328587630982335,38.14422140705337
20,13.337828771118602,38.18838760670267,13.303181870591203,38.200422755038424
21,13.361425913747786,38.104446310346866,13.264203781761323,38.107219700439956
22,13.312869823228956,38.205190995319825,13.365842221578594,38.12295931087702
23,13.301916234614744,38.198970934977886,13.348237557869457,38.15083741900555
24,13.320723814574125,38.07056633481712,13.403185750278318,38.096683653049205
25,13.370490733420189,38.147360350282526,13.334117232986829,38.09632148450872
26,13.32256957362288,38.17568264337074,13.423211041835883,38.07043625423984
27,13.299480348721826,38.13100177732978,13.380572028128606,38.10059620337901
28,13.375742736152635,38.104069598909184,13.358572870316129,38.123300360776476
29,13.376741576101066,38.094381774796865,13.374621266762636,38.08685921595721
30,13.326379172561609,38.192105521328784,13.364427328816417,38.11689206510663
31,13.354004681435825,38.124588903482284,13.312017190977034,38.18369962496236
32,13.336598214632414,38.147416973709944,13.369079083210725,38.11417156992079
33,13.366578222467522,38.11040752866351,13.33309241267284,38.188675343471324
34,13.35977130599358,38.1075396861496,13.333036782492584,38.101330262211725
35,13.321426301377565,38.113816708200034,13.363494690758008,38.104731786149216
36,13.338312490373768,38.10730739798751,13.300859862939351,38.16773642605827
