,Longitude_A,Latitude_A,Longitude_B,Latitude_B
0,27.413566895031604,53.888058804599694,27.68442211926943,53.88543971798615
1,27.608686298886138,53.95933267961995,27.682335054606796,53.8412944470865
2,27.464919694690966,53.89476832694432,27.60731994191858,53.95047588434445
3,27.648327369078206,53.86789029216874,27.489326257990633,53.90686522641545
4,27.519643358642238,53.88382346245095,27.58191264745062,53.919398082341246
5,27.516105528267385,53.838427220603805,27.53297518003377,53.90565239058594
6,27.76495096231806,53.8303724087386,27.514717403746094,53.92373702084323
7,27.6052084686652,53.922188149570594,27.468823154218917,53.90738638128338
8,27.421544024438592,53.93086303347526,27.51728317090951,53.880442125108125
9,27.684757617179542,53.881946919896706,27.620685258353404,53.904192506285476
10,27.77572776914685,53.863173069875195,27.472610181951126,53.90150384316393
11,27.488112447715896,53.92573856085452,27.57546046742132,53.92578983990619
12,27.411207436216092,53.871603067772206,27.603221804458883,53.917340271829744
13,27.545478667406034,53.957662472046835,27.56370944237215,53.84672318375613
14,27.63936661419717,53.919456860336204,27.73713534812761,53.951054278116025
15,27.57104497994541,53.943821224378645,27.4940986501325,53.87748715784737
16,27.551057302791673,53.960392276774286,27.624817181318775,53.83689365596082
17,27.526940542493595,53.853588037972145,27.707461235371067,53.87960984055231
18,27.600892171417538,53.922687927629475,27.709754783834757,53.94517999679243
19,27.419621410672786,53.88794701326159,27.417315851992083,53.91291395769751
20,27.488357788474307,53.84323620861396,27.64333738247812,53.92961550757741
21,27.47363129424439,53.87435939036528,27.74412304281921,53.86007952734238
22,27.49591983235526,53.93628327888182,27.451402747791615,53.90453715924146
23,27.59762186021399,53.93680326783224,27.60116245790646,53.91307270654682
24,27.576071432583657,53.85128123732614,27.430050215970976,53.86621850543384
25,27.56901591773529,53.86666108415921,27.549811251235617,53.90734667019563
26,27.474550728990167,53.92990746685115,27.555079417686375,53.92575332681775
27,27.757800260207137,53.87112697740219,27.54538286828086,53.89665179058466
28,27.65369183281723,53.837737747293204,27.70049282225619,53.84185340510083
29,27.578048309830468,53.89174471445118,27.57835615537246,53.96904124391975
30,27.58791990101033,53.94043734277385,27.761559042404745,53.843506514074015
31,27.70820449087628,53.834492473593485,27.435276396147707,53.92307824408481
32,27.418514492211358,53.92146464554428,27.454984431686484,53.93922828547358
33,27.60333152163057,53.88810011362502,27.448692490477544,53.89810721543172
34,27.612407799909317,53.959739288821055,27.44356592053797,53.84976205744331
35,27.630198340667988,53.949703943398724,27.496363843515933,53.93931638165986
36,27.53646634002836,53.83465782150878,27.48603163744592,53.872387885094724
37,27.698934527872684,53.826327724095066,27.455585685500775,53.87059793616585
38,27.641715445068904,53.874004853628016,27.588955810556083,53.835585471032275
39,27.471611904559783,53.90975880340549,27.663515640576996,53.872986933989154
40,27.566709898195576,53.90824683181231,27.67432924149831,53.86357811088525
41,27.440846056470885,53.8578707134285,27.59632941389377,53.94219096193024
42,27.57114636800756,53.95339710485941,27.586613668755767,53.83862447861818
43,27.46662053756728,53.856607114455976,27.673133842888728,53.94438517560846
44,27.676860564550193,53.873764896588426,27.458929583732548,53.92108162877074
45,27.687702630218528,53.925363556357425,27.661937473938213,53.901155335436634
46,27.602863703810335,53.872506635617505,27.635436256937968,53.89657131396485
47,27.57362136244976,53.91316975094859,27.63034985667878,53.83444373765627
48,27.615763995201068,53.86591572396359,27.436827669493585,53.85960717460221
49,27.662725454822745,53.86356758475553,27.644338985316402,53.94688344343822
50,27.481998485117376,53.90931550669124,27.668821014544502,53.95074762891007
51,27.550982444339915,53.8948602383964,27.51596356032808,53.87182913165946
52,27.492653400331744,53.84040121381229,27.49395224816316,53.91166913011663
53,27.416043626227506,53.923578179645105,27.699535037529717,53.9382108867546
