,Longitude_A,Latitude_A,Longitude_B,Latitude_B
0,7.681954575804352,45.054135857358695,7.693190216845429,45.06636254364006
1,7.6783964382099885,45.068490095088805,7.629312540868689,45.04763370938285
2,7.680031438141363,45.05538887536495,7.678398544072141,45.10429984178258
3,7.661527348484532,45.039723299457016,7.632959722912797,45.08041677698402
4,7.596545706594674,45.03485418960736,7.613852435111561,45.0822466408157
5,7.71692945958844,45.07709070737587,7.642829693986623,45.07975714651117
6,7.636199911567173,45.112080637446454,7.6873965328948906,45.087163518054595
7,7.637709435608238,45.072392080204324,7.635045573595945,45.10986747222883
8,7.643720894827634,45.03432284330085,7.6618815495848045,45.10285140283622
9,7.629925029315553,45.025482284598304,7.6607345379348075,45.10021889689661
10,7.648097984187949,45.104526594923456,7.644128597857242,45.07565492143204
11,7.739638016648162,45.09652756528237,7.680657101463516,45.0359127878563
12,7.622337798156504,45.03958311462798,7.622672669854594,45.099255983500456
13,7.640899760231063,45.04731411323944,7.707318664230913,45.07035616601481
14,7.701917247205073,45.112328824816025,7.63026810460073,45.061167683338326
15,7.621612846669453,45.06927653783143,7.717538270166369,45.06319724463239
16,7.642855266925611,45.04724509966087,7.674863706894529,45.124665405739194
17,7.654151926919079,45.08796556972048,7.673476339306369,45.0799159829656
18,7.698865749752577,45.09816045188754,7.645821033943795,45.08432955918231
19,7.6651406539156,45.065438843466374,7.692542311157933,45.10536540951836
20,7.631780696727289,45.012572795982265,7.653304967875784,45.02736564314619
21,7.666711614754685,45.07707194422612,7.630018369582404,45.03751727820567
22,7.612912704680124,45.080991629666414,7.667030834866591,45.07783386443952
23,7.676724018439731,45.041432163396415,7.6865225160538415,45.09447575324025
24,7.639817943779725,45.04349250362273,7.649898051098866,45.04480492421583
25,7.684234780763208,45.101383576006846,7.632061888890457,45.10585300944115
26,7.659093620977662,45.088831639524145,7.678682978235723,45.04112613477245
27,7.647714478521848,45.09222648646016,7.616174171553595,45.02138168743053
28,7.654716731780811,45.038865098251236,7.652275378810367,45.038921123363764
29,7.641202387066972,45.03567866407738,7.59229507671879,45.04042067878919
30,7.678779787777431,45.0525750974191,7.647879663106674,45.10210940944248
31,7.650270666761501,45.02304234887227,7.714490404438511,45.037026976138534
32,7.709050724221154,45.076235974363534,7.721030136937342,45.05153180507129
33,7.63225386831518,45.06778853877941,7.675641417642581,45.07563189392464
34,7.6353133893210785,45.05939953121298,7.685398089706941,45.09429146617349
35,7.672247171088985,45.04648624634912,7.700289814742583,45.090456810744485
36,7.66705672784691,45.02642343748704,7.723492400999483,45.08381507930363
37,7.640610064881572,45.05961522440656,7.698397451646059,45.04506326563512
38,7.6086396650907675,45.07395163470661,7.674027938867446,45.10234883833182
39,7.608763057317773,45.070557992025066,7.69059482199661,45.05886628758695
40,7.6846271427693384,45.078587543189606,7.686926011767088,45.08531586638415
41,7.635541525246633,45.06896152085102,7.609166765129185,45.02691074989473
42,7.6403630764593915,45.01952912910671,7.6787853713833885,45.093379472368895
43,7.64463679923927,45.08515566451705,7.687613602577406,45.0685282152033
44,7.625145693015645,45.098834447619225,7.70721480045423,45.12946623632034
45,7.710596021497074,45.096390706928176,7.6117685985818175,45.06885271588973
46,7.650802912769775,45.09490074056965,7.647371528390907,45.064714228333976
47,7.701240649731297,45.04856269867779,7.632548636848723,45.06769488329089
48,7.624519238539153,45.08993292411023,7.680331823354411,45.08242720573958
49,7.608444547488735,45.0266672049953,7.673890475551644,45.11506397398807
50,7.608695446772086,45.022739984042786,7.73029509908796,45.09155096262864
51,7.666381299490632,45.01704460150212,7.657307464987682,45.0173192877381
52,7.65054603071684,45.08118893216365,7.611599352005256,45.080449432423
53,7.628497324885011,45.09736192344469,7.628504340846557,45.07942455417724
54,7.669960044550014,45.06189371230716,7.6371541712280315,45.06650607696027
55,7.704266269264393,45.08737645286035,7.652458422124095,45.05570794368897
56,7.730411089064854,45.08743049875909,7.639718914426307,45.0325216296683
57,7.667589870147645,45.05812223526029,7.713536202811133,45.06214666404953
58,7.690291014487635,45.07920489034628,7.671131114696836,45.02554239143774
59,7.643677188421671,45.0641152762693,7.6373956549514554,45.10663438022675
