,Longitude_A,Latitude_A,Longitude_B,Latitude_B
0,7.35370227638046,46.936208143413744,7.371015793953048,46.94867494447602
1,7.4243168143827685,46.95591454457531,7.4731418258522515,46.94618650606583
2,7.44281829634252,46.95209989531942,7.326806875307631,46.941333650658656
3,7.471009175344296,46.93386821543168,7.444177165563959,46.98024866911479
4,7.4727980708906445,46.96368221982729,7.4684823458859055,46.96607041920869
5,7.376509069716455,46.94554944127652,7.438240601097624,46.966387258929366
6,7.4374406348537345,46.95498195643,7.442396504050189,46.94664034194575
7,7.392873423545116,46.942901942434716,7.424692942944795,46.94071728039074
8,7.379185690044299,46.949809094486156,7.436952149632728,46.934821072468054
9,7.450012659026316,46.97219084844829,7.3907955417419755,46.96198062946072
10,7.3739911045470725,46.949363587149264,7.440024614893537,46.9664179478493
11,7.404476155448557,46.93947729684629,7.410522462047519,46.945047434157345
12,7.4152332009677995,46.95163746801606,7.4227919390841945,46.94808482201661
13,7.388457810772099,46.93234052215546,7.454166640569121,46.96419030483355
14,7.435554147171939,46.9350506713989,7.441941159895492,46.96345617324661
15,7.473496368696281,46.94723432217443,7.4455033261043635,46.9527695613963
16,7.401260270459421,46.960062850298804,7.47473677474495,46.96670581358014
17,7.428059611772516,46.950894899300074,7.415385669328752,46.95464811469247
18,7.39756103419827,46.92563567277661,7.375890010433248,46.93355262258454
19,7.331890001776247,46.92632239007441,7.442736877947708,46.94821036657038
20,7.46124541123201,46.947075044857876,7.459495973333368,46.95335997566781
21,7.451342203080991,46.93642619698024,7.430677525214776,46.960089359045426
22,7.381068027451112,46.938104016617444,7.452336780811263,46.95434923672836
23,7.441994960276615,46.96592481318693,7.32995367923547,46.93473953189996
24,7.392458541924893,46.94580596821458,7.44318805615023,46.93404607545075
25,7.467456084120736,46.972925410854764,7.447485427049932,46.9417756283982
26,7.482100227287136,46.94214439323867,7.456942808323768,46.949683312066604
27,7.444507555164379,46.9703324320306,7.48125911503366,46.94826257735753
28,7.40057170914388,46.94844625860303,7.3940477185150035,46.948788124004345
29,7.48270743746182,46.966741259127254,7.378619902471091,46.93747505847522
30,7.437244385237032,46.961209450218675,7.39637906537991,46.95809799554161
31,7.459525020602312,46.95754982835631,7.438042967037921,46.95289639521146
32,7.401320281414703,46.96006960387565,7.475901057001185,46.94167657528051
33,7.322830967581472,46.939979607936245,7.448652095802363,46.96020396153847
34,7.391056923841558,46.93516011904457,7.3761119016421794,46.94558832116473
35,7.431158759549259,46.94746588850647,7.422604415167809,46.95192212137092
36,7.3760843126713596,46.948557983821786,7.425507394285762,46.95631416683169
37,7.427666458175562,46.94286304075474,7.445590665670443,46.950893756660754
38,7.393949530499412,46.951965023821266,7.362284131096912,46.948686090294956
39,7.478275635134683,46.94417403744584,7.430722014807862,46.96431351512749
40,7.401166033239057,46.96607538859461,7.460624519104113,46.9645322362491
41,7.462263085698389,46.96853378777108,7.387388624015097,46.958919915585106
42,7.466286830283824,46.96621961234411,7.311021610684664,46.93611012564837
43,7.450939336997894,46.976784910057,7.46566202294748,46.961670908620206
44,7.480236492954509,46.93982729110473,7.462410695833048,46.95981554447937
45,7.397659406462101,46.93697628123637,7.450313418164824,46.94416349161077
46,7.403382414602939,46.94377939658062,7.420856351748767,46.94381722704023
47,7.453459911043124,46.96171630311644,7.450330123893096,46.97379163564543
48,7.445409944065593,46.97425559505351,7.381009171435211,46.935945129689244
49,7.430850153005921,46.96623768591302,7.407304281054207,46.943502378177534
50,7.452641950436518,46.94275806155204,7.472454740346625,46.94413901151594
