,Longitude_A,Latitude_A,Longitude_B,Latitude_B
0,4.860883338622479,52.339352930428774,4.892596957387365,52.357265321896215
1,4.764339826467335,52.38490509054799,4.83483166885355,52.366118112778324
2,4.926803525168621,52.34712889788095,4.959151315788335,52.40980775937355
3,4.870839747645777,52.35025250727481,4.837028655155082,52.345756658232
4,4.98227896942622,52.39802342837032,4.862515379685209,52.34523920326957
5,4.891754422577318,52.41307022237113,4.761277883887005,52.38245668099826
6,4.813365648339989,52.36881020687261,4.9466161433881455,52.388697166866166
7,4.8123472299932075,52.34531854559877,4.836906734613787,52.34061196579981
8,4.872224066651002,52.340893630676554,4.875727243499224,52.37208103448589
9,4.942117726396046,52.36206011525414,4.911897020129015,52.377445276448654
10,4.881418871127471,52.417626207799294,4.854313725506752,52.35621200639597
11,4.871975404052085,52.373712887473644,4.9164920059052655,52.41139279206004
12,4.9321893891283635,52.34577288100637,4.868594170055238,52.33364882299858
13,4.980639738103926,52.37382348408987,4.881356902526004,52.39313386342368
14,4.785351812278688,52.38644628559372,4.900008725514137,52.34537626217284
15,4.886935374808785,52.41341974298107,4.904557461297017,52.36838348045402
16,4.893094930556343,52.406357277433656,4.966165740657833,52.37025803155686
17,4.860472653615765,52.380510838722145,4.910576914190337,52.38321218945585
18,4.9914934667515025,52.35806989589963,4.927431124202428,52.346667234294905
19,4.838239440572862,52.40963370602456,4.926080969026966,52.35336769706285
20,4.8935074124945785,52.36352341762252,4.881232758147668,52.373534796576635
21,4.88331638194726,52.363612660739385,4.9284897569942165,52.39138762965475
22,4.801642746564871,52.38232401755755,4.79785927132902,52.359061534031405
23,4.78884798406762,52.35599261965075,4.782222293601837,52.36168951498393
24,4.863927877800654,52.4161068613639,4.895365343941509,52.348144829282596
25,4.926490629428078,52.362379355641664,4.875359665206686,52.34067219822012
26,4.7699072887091365,52.40361274585951,4.999704849536095,52.37920351300082
27,4.873164484157427,52.39687289595406,4.840434200375267,52.36541749335506
28,4.898931707045022,52.411335955240105,4.892892724269222,52.3413443023521
29,4.81414961961653,52.38623609314332,4.9445452689747444,52.37696478676467
30,4.922206358354998,52.40599773204169,4.930403352603435,52.3678121618166
31,4.874364458874891,52.37501265696281,4.812099764100582,52.36823390994188
32,4.807176698855492,52.4068441762067,4.951631742399645,52.343057020192475
33,4.9527742623962485,52.36501082974253,4.858681434793528,52.32588527619112
34,4.932066392221974,52.40548763716712,4.860111494766307,52.35548568943215
35,4.9182910441348415,52.34277588574194,5.002300411068986,52.384522787457136
36,4.896155686779184,52.35382198580828,4.8271666970934115,52.35692123823732
37,4.887241561467761,52.38705174644039,4.784996473845123,52.36239278799842
38,4.787178652095358,52.364773437689735,4.871044079778554,52.35876242314687
