,Longitude_A,Latitude_A,Longitude_B,Latitude_B
0,-0.34507648868350727,39.463747101617194,-0.4003174802665275,39.475515733234644
1,-0.3272245440592447,39.3796498139479,-0.3657722689154446,39.48250857385482
2,-0.33543121765835765,39.42818155420692,-0.3991053696202667,39.43286133980841
3,-0.30171552987532424,39.30658679311822,-0.4002561253834299,39.46181449279192
4,-0.4120840080614366,39.46332882721657,-0.4076182575537461,39.47565832540923
5,-0.39060358588508814,39.493038512991305,-0.37023384257111946,39.436921279946965
6,-0.32459027765086745,39.379074150173516,-0.40184045519923955,39.437805760529486
7,-0.3317431169129862,39.483834113873975,-0.3326401278495827,39.47329499902474
8,-0.37779765098530343,39.476315830239216,-0.33557560737121317,39.44747813774947
9,-0.41307974019770444,39.45416119376958,-0.40139888190204637,39.45892624775892
10,-0.322549757892937,39.46280641816633,-0.38597897422237976,39.43810063929125
11,-0.3172036159013569,39.31876628995524,-0.40740130190580737,39.49365007404852
12,-0.4151394612467489,39.454369177553254,-0.3493583238691539,39.47534452074689
13,-0.350923645227657,39.44715756555868,-0.37278180659505256,39.47767063583099
14,-0.3996903134188414,39.464339977511344,-0.31751464701403576,39.30468295686618
15,-0.39979580866270514,39.49536103323093,-0.37813196910831903,39.45413442578997
16,-0.3291391615761099,39.468942880110866,-0.39310294217615954,39.479082179308634
17,-0.40566752870912537,39.489990678132536,-0.35635457853557684,39.49317368502352
18,-0.38936091960538927,39.49361586789077,-0.40481025625654404,39.44335705975105
19,-0.3796396377665611,39.4960240838471,-0.3871432305913335,39.486544187748905
20,-0.3204302599496969,39.44046548512122,-0.2833130106403398,39.287432497712174
21,-0.35489830817895235,39.48636398419934,-0.39069157826753137,39.479720044513606
22,-0.3171299407007874,39.457537970187474,-0.4246888330560092,39.501625116445986
23,-0.3806386851681485,39.475063459081966,-0.3247128998785308,39.379801911080385
24,-0.36762985040984814,39.51215280578914,-0.37676474557624484,39.42823699736848
25,-0.33120260032701027,39.46519222356141,-0.3985192263762715,39.43278481679823
26,-0.395251399491744,39.48471093030851,-0.401836121444915,39.47994657352135
27,-0.3909857110916155,39.477811510426065,-0.36250341784706586,39.48726307633127
28,-0.3348321046201293,39.46947784024738,-0.3906239995878762,39.52040820007182
29,-0.37555134542906576,39.479949821178074,-0.38318167688814425,39.47016168733559
30,-0.39174496341043463,39.476756761315855,-0.3327511642891365,39.46949583667412
31,-0.3303298470342825,39.432773713584105,-0.33927588784889545,39.48382042837763
32,-0.3308469228713081,39.475004395429195,-0.34664847107312047,39.46698362435882
33,-0.4046256440311418,39.482203212375666,-0.3453739834112426,39.45590970353684
34,-0.36128908341690685,39.489693442449315,-0.3604024719067137,39.46695867282663
35,-0.3985129734633275,39.47186083829896,-0.40235904710754156,39.4791677652876
36,-0.3551700582769387,39.452172550970886,-0.33383154779510454,39.43869225338594
37,-0.3771117437418999,39.474457666578914,-0.35487957186110136,39.487104058988415
38,-0.3366371676692541,39.48575232272142,-0.3737286309540375,39.50400160170309
39,-0.34973639879835955,39.47300976676514,-0.385301552901488,39.44654744243444
40,-0.3652927131752997,39.45935041550514,-0.3424926387068411,39.45538894321019
41,-0.3903301190164993,39.482305968386285,-0.3691809798040711,39.488030989289356
42,-0.28437367420124704,39.28926484840981,-0.4100103627022506,39.463584629266144
43,-0.3645016126279383,39.46437434075838,-0.3696253483491731,39.437420567852236
44,-0.3594002433037124,39.451084204365564,-0.36567481495247806,39.4570739058754
45,-0.3973470357318258,39.45553061461376,-0.3969148189691071,39.4873565651226
46,-0.3899325548705375,39.46919502007662,-0.3348021894821243,39.428507816042796
47,-0.34138860038832936,39.445465979819375,-0.35208503418854264,39.476389723683376
48,-0.3867451762161203,39.480251890454575,-0.33235307539908027,39.38293822517044
49,-0.33749776103169643,39.422436353427386,-0.3834453449942425,39.481926606903045
50,-0.4055193550052845,39.49747395598333,-0.32499229360783805,39.37059570182633
51,-0.4125122858707723,39.461095783630725,-0.35224314370197335,39.48145780192287
52,-0.3947809695476362,39.43016334583487,-0.3727693798012379,39.481743960797246
53,-0.32334528318613476,39.428128352611736,-0.3718756756879678,39.48125701282875
54,-0.4133966917022605,39.497133634045205,-0.32860666367751157,39.452024272195075
55,-0.38502276047745565,39.440061576992605,-0.41497123578868894,39.47011208166308
56,-0.33427339586841837,39.409562267317334,-0.42841701770954405,39.506310380724095
57,-0.37798294302926394,39.50192182812508,-0.3761978777125251,39.427015407544054
58,-0.36056470597639,39.4748816748842,-0.31475435880140834,39.32154244499489
59,-0.39371106295141495,39.49288215097106,-0.330086665940785,39.37145997515214
60,-0.35062156380404447,39.45876870681028,-0.3892919331711334,39.433708880139925
61,-0.4196095013121308,39.50168271535678,-0.3354980768533723,39.43363525701995
62,-0.38582329285712785,39.48887916362187,-0.35742831783685375,39.45245105707148
63,-0.3880444939134597,39.47024620659292,-0.3937064383949876,39.48638895136462
64,-0.34513268482733267,39.46677393226722,-0.3878495989325297,39.445981089046654
65,-0.3962383649368989,39.47581531670714,-0.32863056494705606,39.444034077713596
66,-0.3934279927000661,39.436589978470124,-0.33325560868662824,39.43965610856971
67,-0.39163081088143503,39.441785066432246,-0.39067120865876404,39.46767388476186
68,-0.3931685045601889,39.49640967045347,-0.38921654714139586,39.482225434224326
69,-0.3362605852854209,39.433887557381034,-0.3888512203637509,39.489766137460734
70,-0.4027000670200749,39.46171193096404,-0.40742885145244967,39.493386020073075
71,-0.3930990589212591,39.48203599882266,-0.3773262239154888,39.464613126019614
72,-0.3462067633989203,39.48474222057203,-0.3255808161125262,39.47879308621525
73,-0.3489184294349001,39.433365865017436,-0.38874189578549423,39.466540636854724
74,-0.36669733967681023,39.44460082548878,-0.38368314959314526,39.475466665213915
75,-0.35046918634614155,39.44698773839557,-0.29178880840030424,39.284552652399995
76,-0.3536116370235564,39.46619523475963,-0.2997481369104193,39.32094260618001
77,-0.3297527197489851,39.47183959282783,-0.3649296694506964,39.495332760046956
78,-0.36649466068469133,39.47748469877417,-0.3889570946194324,39.472800460222125
79,-0.32830981878785065,39.482628618020094,-0.40699262513607415,39.47814947538123
80,-0.32566264664437017,39.44369529813643,-0.420185472566281,39.49661820031061
81,-0.35423694628275454,39.45793880121592,-0.3868880037562082,39.4780777075408
82,-0.31849337825478446,39.458998195157434,-0.3562923903893825,39.48665963603823
83,-0.31778311411662097,39.314146787790115,-0.3447628208967916,39.48787055839288
84,-0.381236421316226,39.474006721411556,-0.3882703019425096,39.44221486700749
85,-0.34639928693130817,39.48829689241214,-0.38896655298045973,39.44729628806288
86,-0.393425415699068,39.48926677990346,-0.3247084616598793,39.45900003704213
87,-0.38595504536579955,39.472814905583164,-0.4046148718654017,39.47573966269224
88,-0.4005088962889868,39.47622338980413,-0.33609025060708825,39.464260429896754
89,-0.3798198877066773,39.48191092542333,-0.3596383375520076,39.47590896050813
90,-0.30885823513151783,39.458774211688755,-0.36480152426545837,39.47151321053648
91,-0.3362382929447061,39.42744656146675,-0.29953313455993696,39.299234194968264
92,-0.36747554118904463,39.476109072167496,-0.32818914329721477,39.4719482969195
93,-0.33432163889247274,39.45289600375026,-0.38900296135565815,39.48319725133567
94,-0.37661842800893675,39.43131232265203,-0.35880372063516053,39.484426997739114
95,-0.31675577484476747,39.45700071455901,-0.3735941112031903,39.486595345794534
96,-0.41627655141049663,39.49371345269637,-0.3605108878177185,39.43550208439138
97,-0.4056904646003736,39.47050226806527,-0.40033514575149487,39.494456477592095
98,-0.3345721256003925,39.429529991279814,-0.4152918432185871,39.497396397996376
99,-0.31323130195600546,39.42332506743091,-0.3512594611737467,39.462556485528815
100,-0.345296802470112,39.4396615391856,-0.36836959252161194,39.45797355078862
101,-0.37559897390978514,39.480118463462944,-0.4051773379849971,39.47223793113999
102,-0.36403392024641884,39.420965403896695,-0.3058059703758649,39.30512447262382
103,-0.3972234207899003,39.49839289999016,-0.3780472712246654,39.445106507816895
104,-0.38300108407556727,39.51908695209496,-0.34534923168002835,39.4393938963404
105,-0.412191286499715,39.47133387197929,-0.38448995939546227,39.517879890238696
106,-0.3774288180787824,39.44216877042036,-0.32874808494427643,39.46355804846131
107,-0.33032928100718584,39.46371591210591,-0.34480796916075723,39.4445225113757
108,-0.35102689555605415,39.453714568689996,-0.39754006038809664,39.48509998783548
109,-0.35248054607506935,39.4861191839179,-0.37165567738824284,39.45763694039053
110,-0.3476298671324648,39.44995723414314,-0.3346985803799015,39.46534218563927
111,-0.39601925069468097,39.52322279124041,-0.331594911331685,39.45795824554411
112,-0.4013473918766859,39.49710313487773,-0.3788381046220093,39.456419373496665
113,-0.36936423088496906,39.48876264183696,-0.3594938006345943,39.43508619707095
114,-0.39030453506521695,39.47723281847321,-0.3400077378881132,39.482925579526125
115,-0.3548965129205681,39.456979613022796,-0.3973299109885825,39.4822973886512
116,-0.3244068034812634,39.42373733280993,-0.33821622331428824,39.450282138262054
117,-0.39586327711195707,39.4909888724458,-0.3640391930589445,39.42480245116399
118,-0.356900675417631,39.48933945238904,-0.35691427178949503,39.44245473158792
119,-0.3697995618957843,39.49251052460787,-0.380620066725774,39.474207480427864
120,-0.38090107558177405,39.494335507107735,-0.42084746186373895,39.43811038410697
121,-0.3165820561306111,39.42495253332101,-0.3299241186539676,39.39303635041868
122,-0.351411160305032,39.45359806744717,-0.3892480641227655,39.44245489049107
123,-0.40001075665706837,39.45707820162066,-0.3436450848236494,39.46752921523844
124,-0.3817399570500116,39.48286122290599,-0.3668254150407601,39.43920435684668
125,-0.382003938512341,39.479442767399526,-0.3380513593118007,39.38748351411538
126,-0.3048650233854109,39.43923642178676,-0.3669482382515236,39.472705510553965
127,-0.3709466121576165,39.42882927714107,-0.3705548219519658,39.47113413363786
128,-0.3803156608982114,39.45047261621428,-0.3952164130206564,39.46634872569302
129,-0.3641543872870495,39.49286625063453,-0.3323235255011428,39.381820340364584
130,-0.3622808001649369,39.466510320181996,-0.35027160688834896,39.45686780669436
131,-0.3405543128672726,39.46147397412174,-0.3757928721603216,39.4766928772148
132,-0.2884557761627403,39.296816078527016,-0.4243190715711433,39.50178876642476
133,-0.3977271670914704,39.464432411685706,-0.32471399476594587,39.4803935389174
134,-0.3732214344552924,39.46976560866477,-0.34269629501935345,39.48473940081077
135,-0.3342801607397587,39.38236898242405,-0.3571135197121469,39.45929008369616
136,-0.3751998407696728,39.446804996359305,-0.37676236892001236,39.44802076433848
137,-0.3398640354121745,39.45161988926117,-0.40044548893847987,39.48124422865771
138,-0.4189871368593985,39.495752677784544,-0.37701079141114024,39.446962617876274
139,-0.338095009074742,39.456921777988704,-0.32869473685746486,39.46444490800493
140,-0.3548932278935078,39.43737502630402,-0.366675451099752,39.47283461239124
